FID,Relief,Conf_R,Slope_MIN,Slope_MAX,Slope_MEAN,LDfG_MAX,LDfG_MEAN,Depth_MIN,Depth_MAX,Depth_MEAN,prc_pit,pit_no,prc_vall,prc_holl,Area,Perimeter,MBG_Width,MBG_Length,MBG_Orient,MBG_W_L,Area_CH,CH_Score,Dissect,Depth_RAN,PP_Score,LDfG_VAR,QuLDfG_Ran
2644,5.49,0,2.462195635,12.4783144,5.66383559,-150.2664185,-157.0325383,-218.5415955,-204.8256073,-211.8727518,0,0,9.244842889,42.66850564,20901.8,583.2,145.095,187.125,110.5,0.775390781563126,1700000,0.01,0.49,13.72,0.77,49298.45,0
2645,10.36,2.438400269,0,17.32134628,5.002580581,-169.1640167,-179.5445023,-199.6439972,-167.3352051,-189.3501664,15.42414482,2,46.33834962,6.13010884,225504.2,3201.4,499.641,1010.44,51.2,0.49447864296742,351251.22,0.64,0.32,32.31,0.28,59802.01,0
2646,2.74,2.74319458,0,19.3302803,4.901244965,26.21279907,15.72773187,-395.6304016,-365.7600098,-384.6421841,9.455784139,1,11.8943811,22.74364922,298673,4053.4,608.917,931.803,40,0.653482549423,433222.87,0.69,0.37,29.87,0.23,2427.76,2
2647,5.49,3.657592773,0.404996604,6.899512291,4.029828077,-89.00161743,-91.57023169,-280.7207947,-273.4056091,-277.4667406,24.44685568,1,47.50992707,12.45405855,32225,654.6,191.191,214.47,0,0.89145801277568,32645.53,0.99,0.45,7.32,0.95,24514.24,1
2648,2.74,1.523986816,0.286407679,5.779565811,3.129323158,-35.66162109,-38.30274277,-333.4512024,-327.3551941,-330.6590688,13.35341521,1,20.7208167,36.37654488,32280.9,740.7,156.251,297.333,68.4,0.525508436668651,33960.22,0.95,0.47,6.1,0.74,10671.46,1
2649,2.44,0.30480957,0,3.761576414,1.817557271,-97.53601074,-98.61587088,-271.5768127,-267.9191895,-270.301871,27.81254847,0,53.92228785,4.540824241,26187.6,800.1,155.744,270.311,19.8,0.576165971788052,32192.8,0.81,0.36,3.66,0.52,26770.15,1
2650,2.74,1.828796387,0.286406368,6.986403942,3.099529405,-173.1264191,-174.9137818,-195.9864044,-192.0240021,-194.0747443,21.90888946,1,44.79150735,6.329234733,30530.4,845.9,152.57,320.668,153.8,0.475788042461362,36713.1,0.83,0.49,3.96,0.54,57558.62,0
2651,2.74,0.609588623,0,3.33620739,1.343908382,-198.1200104,-198.7956514,-170.9927979,-169.1640015,-170.130897,80.76656663,0,9.534941895,0,26501.5,857.1,172.574,292.487,135.5,0.590022804432334,36619.15,0.72,0.5,1.83,0.45,69588.15,0
2652,9.14,6.705596924,0.810036719,11.37560749,6.142888279,13.71600342,7.689316693,-383.7431946,-368.5032043,-376.8355991,16.48478285,1,44.35191576,14.5223087,37870.9,745.8,194.867,263.153,105.5,0.740508373455746,39145.86,0.97,0.46,15.24,0.86,3284.51,2
2653,1.52,0.30480957,0.286381066,6.01945734,2.481353986,-102.7176209,-103.7023486,-266.3952026,-262.1279907,-265.3108174,0,0,56.67653547,39.67357482,7867.9,358,86.456,132.098,101.4,0.654483792335993,8421.48,0.93,0.26,4.27,0.77,28460.48,1
2654,12.5,10.05841064,0.810035288,13.26713848,7.707280577,-85.34402466,-93.42227141,-284.378418,-268.5288086,-275.811194,16.11137253,1,35.02472288,10.85766409,42439,770.1,215.565,239.956,0.1,0.898352197902949,43514.5,0.98,0.54,15.85,0.9,25097.62,1
2655,7.62,4.267181396,0.286403269,23.01272774,6.589862379,-95.40240479,-102.0862894,-274.0151978,-250.5456085,-266.9200198,18.58968784,1,40.43257105,3.48556647,63967.3,1207.7,224.967,474.344,13.3,0.47426972829845,75843.03,0.84,0.3,23.47,0.55,27917.83,1
2656,4.57,2.74319458,0.859143317,6.840991974,4.247762086,-89.00161743,-92.14379935,-280.7207947,-271.8815918,-276.8905262,23.89246396,1,23.46581282,8.533022844,34839.1,710.3,178.789,263.654,90,0.678119808536946,35827,0.97,0.44,8.84,0.87,24694.17,1
2657,2.44,1.219207764,0,23.66712379,7.112808663,-185.3184052,-195.6077599,-183.7944031,-157.8863983,-173.3253329,0.421637419,0,58.32650967,11.94639355,105760.1,1396.4,240.815,586.533,83.3,0.410573659112105,110711.94,0.96,0.41,25.91,0.68,67916.4,0
2658,6.1,3.962402344,0.809962213,10.2703495,5.201373431,-31.69921875,-36.34895269,-338.3280029,-328.5744019,-332.7724996,13.87480111,1,39.99207379,11.01822441,36424.4,897.2,194.974,326.706,177.3,0.596787325607733,44119.75,0.83,0.58,9.75,0.57,10271.61,1
2659,5.18,3.962402344,0,17.09380531,5.559972033,-91.74481201,-98.64301292,-278.8919983,-259.0800171,-270.3045258,10.68590737,4,33.26419553,5.429130358,172484.5,2307.8,431.194,706.37,62.8,0.610436456814417,252093.31,0.68,0.44,19.81,0.41,26779.04,1
2660,1.22,0.609588623,0,6.899559975,2.994385214,-55.16882324,-58.10261008,-313.9440002,-304.4952087,-310.7994969,0,0,24.99723132,48.41569015,56490,989.1,225.435,386.323,45.6,0.583540198227908,61600.52,0.92,0.34,9.45,0.73,15154.25,1
2661,0.91,0,0,1.431741357,0.736206449,-187.4520111,-187.7720493,-181.3560028,-180.7463989,-181.1197845,41.41171063,0,53.59162552,0,6101.9,320.4,84.198,95.401,134.9,0.882569365100995,6704,0.91,0.46,0.61,0.75,63893.71,0
2662,1.52,0,0.640352011,5.109797001,2.887413953,28.95599365,28.49216892,-398.3735962,-397.1544189,-397.8700256,35.25746916,1,44.07183644,0,3372.7,210.4,57.394,69.769,89.9,0.822628961286531,3373.71,1,0.45,1.22,0.96,1332.82,2
2663,0.3,0.304794312,0.286395162,18.0175972,4.689958288,-188.3664093,-202.8180556,-180.4416046,-148.1327972,-166.0745851,1.9351005,1,52.9513864,9.910060133,253483.9,3552.5,419.584,1430.068,128.4,0.293401432659146,392334.89,0.65,0.45,32.31,0.25,71726.51,0
2664,0.3,0.30480957,0,9.43432045,3.532724264,-228.9048157,-231.209769,-140.2080078,-130.1495972,-137.695296,0,0,18.59925795,75.90507975,29569.6,661,166.808,226.773,0.7,0.735572576982269,30665.35,0.96,0.25,10.06,0.85,87740.23,0
2665,22.86,18.2880249,0.640362561,30.32772636,8.86766908,-81.07681274,-96.99152477,-290.1696167,-254.8128052,-272.0467866,5.186253142,3,21.72974418,5.448848238,226419.2,2602.8,368.473,946.237,24.8,0.389408784479998,280959.54,0.81,0.51,35.36,0.42,26241.25,1
2666,16.15,13.10641479,1.280593157,15.66191959,8.381706881,33.52798462,22.11387333,-403.5552063,-381.3048096,-391.2645334,11.52103817,1,17.50311568,9.305453906,67089,975,239.371,369.462,152,0.647890716771955,68192.8,0.98,0.55,22.25,0.89,1839.22,2
2667,0.91,0.30480957,0.81004554,7.123209,4.287487735,52.12078857,49.61157812,-421.2336121,-413.3088074,-418.5889261,0,0,17.27065402,47.74827876,14631.2,465,127.038,147.222,57.2,0.862900925133472,15023.68,0.97,0.34,7.92,0.85,236.8,2
2668,0.3,0,0.286382109,15.86418438,6.55263304,27.12719727,20.48255066,-396.2399902,-377.9519959,-389.4159673,0,0,23.7006387,21.38838126,51427.3,1022.5,157.515,441.062,99.1,0.357126662464687,53982.77,0.95,0.38,18.29,0.62,1981.8,2
2669,2.74,2.74319458,0,9.600442886,3.368729932,-39.92880249,-41.88800294,-329.4888,-324.3071899,-327.0993037,11.88688926,1,37.28160722,13.5078287,27510.2,703.6,158.777,251.621,68.4,0.631016489084774,30486.2,0.9,0.47,5.18,0.7,11425.05,1
2670,18.9,8.534408569,0,18.36296844,6.285774788,-176.4792175,-191.0676126,-192.633606,-152.0951996,-177.8584891,16.63924381,3,22.1247088,7.460232388,406459.9,4869.2,403.111,1977.819,61.3,0.203815920465927,567366.32,0.72,0.37,40.54,0.22,65570.62,0
2671,4.88,2.133605957,0,8.04729557,3.788626178,-18.59280396,-25.40285615,-350.21521,-325.2216187,-343.5022838,14.2128686,1,12.53606949,16.36875316,186156.5,2757.6,249.698,1206.487,60.1,0.206962859939643,242045.31,0.77,0.27,24.99,0.31,8172.68,2
2672,2.13,1.523986816,0.640389919,16.20464325,6.380180545,-17.37359619,-22.71750459,-352.0440063,-331.0128174,-346.2580829,3.051370334,1,28.3341531,33.12916362,34099.1,832.7,172.126,308.934,24.3,0.557161076475882,38702.97,0.88,0.28,21.03,0.62,7694.36,2
2673,0.3,0.30480957,0.286410779,8.396878242,4.735840735,20.11679077,16.00368517,-389.2296143,-376.7328186,-384.9336188,0,0,0,36.47285026,26897.6,632.1,175.461,203.361,40.1,0.862805552687093,28396.04,0.95,0.35,12.5,0.85,2400.64,2
2674,8.23,6.705627441,0.905583143,11.8600893,5.602562559,17.06878662,9.210608659,-387.4008179,-370.0271912,-378.3371111,11.78318818,1,31.42183516,13.29385334,49197.3,987.3,192.001,359.348,111.7,0.534303794650311,55962.34,0.88,0.52,17.37,0.64,3112.46,2
2675,6.4,0,0,5.172922134,2.278001764,-167.3352051,-170.3096115,-201.7776031,-193.2432098,-198.5480021,11.61536234,0,43.29362327,26.66253628,56306.7,1108.8,275.453,350.119,175.5,0.786741079461554,69551.95,0.81,0.38,8.53,0.58,55370.61,0
2676,2.13,0.30480957,0.810055077,5.149410248,2.876905888,-18.28799438,-18.63090324,-351.4344177,-349.3008118,-350.5962095,0,0,38.69052157,19.34526079,4610.2,243.3,69.389,82.018,3.2,0.846021605013534,4611.62,1,0.41,2.13,0.98,6994.13,2
2677,4.57,3.04800415,0.286398768,8.150947571,3.313527648,-187.1472168,-189.2179663,-182.270401,-176.7839966,-179.7272602,23.79689425,1,34.14337001,10.69135829,43099.1,796,181.042,307.959,68.5,0.587876957646959,43638.52,0.99,0.47,5.49,0.86,64626.77,0
2678,0.3,0.30480957,1.032555699,8.420554161,4.76050864,-14.32562256,-15.88348134,-355.0920105,-350.8247986,-353.2462675,0,0,0,37.21327177,5192.6,263.6,74.627,89.744,72.8,0.831554198609378,5209.19,1,0.44,4.27,0.94,6542.14,2
2679,7.62,5.181610107,1.280679226,11.11257267,6.632377251,-86.5632019,-91.285241,-283.1592102,-273.4056091,-277.9160121,24.21529846,1,19.57832641,11.85003967,28850.1,629.5,178.115,202.313,60.9,0.880393252040156,29398.33,0.98,0.54,9.75,0.92,24425.08,1
2680,19.81,12.80160522,0,18.04943466,6.178236592,-8.839202881,-26.60027769,-361.1880188,-320.3448181,-342.3688836,3.107205185,6,42.85521956,6.860063394,368350,4615.4,395.215,1773.785,94.4,0.222808852256615,552554.87,0.67,0.46,40.84,0.22,8390.61,2
2681,2.44,2.133605957,0.572812438,6.864601612,3.384449499,-74.06640625,-77.72772862,-295.6560059,-286.816803,-291.2698565,0.81724002,0,33.09822083,31.87236079,36376.4,790.7,166.87,300.245,90,0.555779446785125,39374.23,0.92,0.5,8.84,0.73,20371.2,1
2682,1.22,0.609603882,0,7.639547348,2.311938301,-220.980011,-223.2393588,-147.8280029,-140.2080078,-145.6335789,0,0,17.50516927,69.57182661,66232,1178.2,201.115,498.385,108.5,0.403533412923744,70552.98,0.94,0.29,7.62,0.6,83081.93,0
2683,3.96,2.743225098,1.541944981,23.19060707,9.511074251,-3.04800415,-12.72497428,-366.9792175,-342.5952148,-356.2998837,0,0,22.89795462,23.75662792,51931.8,949.7,197.539,351.801,53.7,0.561507784230289,55466.98,0.94,0.44,24.38,0.73,6041.17,2
2684,3.66,1.219207764,0,8.291764259,4.030155224,-97.84082031,-99.70235727,-271.2720032,-266.7000122,-269.3928238,34.57142799,0,16.46258476,4.938775427,18058.1,551.2,119.039,214.222,44.4,0.555680555685224,19258.02,0.94,0.42,4.57,0.75,27126.87,1
2685,8.84,4.571990967,0,21.35799217,6.306533977,38.1000061,30.38627222,-407.2127991,-376.7328186,-399.3028177,19.30901022,1,43.81660012,7.426542393,160119.1,2044.3,246.983,889.266,52.3,0.277738044634564,177838,0.9,0.26,30.48,0.48,1198.11,2
2686,2.44,0.609619141,0.905656457,5.6521492,3.425363739,52.7303772,51.61806656,-422.1480103,-418.4904175,-420.6873379,25.35212959,0,24.01780698,34.69238786,11139.8,385.1,106.106,130.574,90,0.812612005452847,11214.05,0.99,0.41,3.66,0.95,179.08,2
2687,0.3,0,0.286374867,7.207001209,3.722751865,-10.66799927,-15.73881484,-359.3591919,-348.3864136,-353.1893424,1.001009276,0,11.29710469,12.01211132,103944.1,2129.6,203.573,959.058,0,0.212263491884745,129989.73,0.8,0.57,10.97,0.29,6518.76,2
2688,7.01,6.705596924,0,21.436903,5.140344672,-21.64080811,-31.67201737,-347.7767944,-321.5639954,-337.2547175,9.614729322,3,35.72017621,3.612807382,255086.1,3849.5,259.506,1638.743,109.8,0.158356740501714,372079.04,0.69,0.4,26.21,0.22,9345.48,1
2689,3.66,2.133590698,0.286400586,5.821467876,2.827366638,-197.2056122,-198.8510257,-171.907196,-168.2496033,-170.0670198,34.18317728,1,26.679553,8.337360313,35656.7,721.5,185.323,262.112,144.2,0.707037449639849,36767.44,0.97,0.52,3.66,0.86,69617.36,0
2690,2.74,0,0.572806895,8.017680168,3.065585675,-188.6712189,-190.0748982,-180.4416046,-174.6504059,-178.8895266,0,0,38.89024724,26.82086016,11084,403.1,112.642,124.661,171.8,0.903586526660303,11568.94,0.96,0.27,5.79,0.86,65063.2,0
2691,1.52,0.609603882,0.40504092,13.7188549,7.641038721,-186.5376129,-195.5107124,-182.8800049,-161.5440063,-173.430321,0,0,14.56783716,46.32572215,51017,884.7,216.503,320.698,116,0.675099314619985,53207.5,0.96,0.44,21.34,0.82,67865.83,0
2692,6.71,4.876800537,2.83302021,13.962677,8.359747416,-84.73440552,-88.20332627,-286.816803,-277.3680115,-281.4138612,22.48892521,1,15.38715935,10.65264879,12558.1,422.1,117.358,138.196,76.2,0.84921415959941,13054.43,0.96,0.58,9.45,0.89,23471.26,1
2693,8.53,5.79119873,0.859187543,14.43059921,4.723144042,-36.88079834,-44.58749634,-332.5368042,-316.3824158,-324.3607337,12.43226055,1,26.5657778,17.79776246,113583,1397.6,355.718,436.945,61,0.814102461408186,124179.1,0.91,0.51,16.15,0.73,12009.42,1
2694,2.74,2.133605957,0,9.362909317,3.269945543,-172.8216095,-175.708994,-195.9864044,-187.7568054,-193.1991261,31.09064395,0,31.33545217,10.52675347,60717.5,940.2,243.525,315.201,147.4,0.77260224428222,63053.29,0.96,0.34,8.23,0.87,57940.82,0
2695,13.11,1.219192505,0,21.40891838,8.054532384,-142.6464081,-171.2915888,-226.4664001,-163.9824066,-197.6509252,6.262391008,1,14.61224569,24.06076546,135292.8,2473.3,361.251,766.842,21.6,0.471089220465233,197988.22,0.68,0.46,62.48,0.28,55833.71,0
2696,8.84,6.705612183,0.810064554,10.31273174,4.812383025,-185.6232147,-190.6470416,-183.4896088,-173.7360077,-178.3368705,19.03042202,1,30.53718882,23.0135336,67172.3,982.3,251.914,324.563,89.4,0.776163641573439,69128.03,0.97,0.53,9.75,0.88,65355.41,0
2697,0.61,0,0,2.024389982,0.854267802,-194.7672119,-195.2531239,-174.040802,-172.8216095,-173.6299854,0,0,88.55623903,5.713305748,10406.7,431.6,80.553,155.454,91.3,0.518179011154425,11206.09,0.93,0.37,1.22,0.7,67731.69,0
2698,0.91,0.30480957,0.286419332,5.250885487,2.5344634,-228.9048157,-229.5816491,-140.2080078,-137.7696075,-139.4101428,0,0,31.33431334,10.44477111,9961.8,374,104.213,129.554,125.7,0.804398166015715,10197.95,0.98,0.34,2.44,0.9,86778.35,0
2699,5.49,0.304779053,0,11.21382904,4.467873357,-79.55279541,-83.76911507,-289.5599976,-272.4912109,-285.1023762,41.43457153,0,6.485411196,24.32029199,82509.7,1345.6,327.962,399.325,140,0.821290928441745,101311.36,0.81,0.26,17.07,0.57,22132.25,1
2700,10.67,8.229614258,0,12.40447807,4.734437626,-22.25039673,-30.78242817,-348.3864136,-331.0128174,-338.2184671,7.061009985,1,56.33116855,15.06348797,94729.6,1434,287.114,533.969,111.7,0.537697881337681,111679.79,0.85,0.59,17.37,0.58,9174.27,1
2701,0.61,0,0,3.53822732,2.110487895,-93.87841797,-94.97362661,-274.9295959,-272.4912109,-273.9893706,0,0,56.64716558,32.61503472,8659.2,341.7,93.594,117.328,89.7,0.797712396018001,8761.93,0.99,0.4,2.44,0.93,25591.56,1
2702,13.72,8.229614258,0.405025661,17.66308212,7.980775142,-0.609619141,-11.45444023,-368.8080139,-341.6808167,-357.5766478,9.848742721,2,15.5858744,4.685324207,155452,2240.8,265.429,895.703,115.6,0.296335950644354,207393.92,0.75,0.42,27.13,0.39,5845.28,2
2703,0.3,0,0,2.462299109,1.153391186,-176.7840118,-177.4398748,-192.0240021,-189.8903961,-191.4334534,0,0,98.70811742,1.794693043,16564.6,497.3,119.46,180.92,136.6,0.660291841697988,17097.44,0.97,0.29,2.13,0.84,58777.09,0
2704,22.86,3.352798462,0,24.464077,4.779950646,-132.892807,-156.2593567,-236.2200012,-157.581604,-212.6290937,6.732988748,1,42.14707191,21.42096776,620352.2,8120.5,1170.44,1895.872,39.4,0.617362353576613,1700000,0.36,0.3,78.64,0.12,48955.7,0
2705,15.24,13.10638428,2.946130514,21.05376053,11.3767417,49.98718262,23.54579027,-420.9288025,-365.7600098,-392.6871793,5.741416189,1,10.17796506,26.74977997,113913.1,1324.1,343.122,446.285,65.6,0.76884053911738,120249.76,0.95,0.51,55.17,0.82,1718.45,2
2706,1.52,0.304779053,0.28639248,4.713021755,2.649764575,-12.49679565,-13.32808154,-356.6159973,-353.8728027,-355.7246949,55.12013372,0,8.93840006,16.38706678,9977.7,363.4,105.881,118.164,90.2,0.896051250803967,10053.63,0.99,0.34,2.74,0.95,6135.29,2
2707,4.57,3.04800415,2.591808081,15.49586678,7.887254052,29.26080322,25.72511115,-399.8976135,-389.2296143,-395.0978069,0,0,17.98560614,41.26109645,14049.6,508.1,120.098,178.54,24.9,0.672667189425339,15526.71,0.9,0.45,10.67,0.69,1542.52,2
2708,1.52,1.219192505,0.286406279,5.999509335,3.124131279,-212.1408081,-213.8819809,-156.9720001,-152.7048035,-155.0689081,0,0,44.48932167,10.16898781,23387.4,563.8,154.503,180.132,90.9,0.857721004596629,23475.25,1,0.46,4.27,0.93,77775.16,0
2709,0.91,0.304794312,0.286405772,5.666639328,3.407367984,-220.0656128,-222.5535604,-149.0471954,-141.7319946,-146.3940905,0,0,46.30881799,21.18382099,30172,641.9,174.028,229.186,153.7,0.759330849179269,30647,0.98,0.37,7.32,0.92,82687.05,0
2710,13.11,2.438400269,0.286420614,11.04587841,3.433617816,-142.6464081,-144.9204838,-226.4664001,-220.3704071,-224.0174013,32.20584677,1,48.16369878,1.160571055,51230.4,918.6,229.223,300.482,109.8,0.762851019362225,55918.79,0.92,0.41,6.1,0.76,44066.61,1
2711,13.72,5.79119873,0,17.63681793,4.833199386,-85.03921509,-90.75304145,-284.683197,-270.0527954,-278.1890625,21.57367865,1,21.30287934,5.957584899,164669.7,2237.9,271.58,945.971,157.4,0.287091253325948,194802.83,0.85,0.45,14.63,0.41,24259.01,1
2712,14.94,11.27761841,0,12.96756935,5.172794504,-39.0144043,-54.8241802,-330.7080078,-296.8752136,-314.1142,4.460812569,3,21.65352768,14.59057445,319887.4,3801.2,423.5,1383.107,109.6,0.306194676189189,515401.77,0.62,0.49,33.83,0.28,14357.83,1
2713,1.22,0.30480957,0.405059487,4.043809891,2.059277692,-176.174408,-177.6482093,-193.2432098,-189.5856018,-191.3211693,8.189601275,0,17.54914558,49.13760764,12705,467.3,105.895,173.377,49.8,0.610778823027276,13847.5,0.92,0.54,3.66,0.73,58878.15,0
2714,2.74,2.74319458,0.64043349,14.92965984,6.797343352,-36.57601929,-45.06158797,-332.8416138,-313.0296021,-323.9489652,0,0,44.56404169,3.695554677,68376.9,1009.9,232.417,400.62,50.2,0.580143277919225,69777.57,0.98,0.45,19.81,0.84,12113.55,1
2715,7.62,5.18157959,0,8.849386215,3.460337188,-46.32962036,-50.48500104,-323.3927917,-315.7727966,-318.482534,12.41869286,1,41.94237776,3.983354312,63436.6,1143.4,206.24,449.191,92.1,0.459136536573529,69855.7,0.91,0.65,7.62,0.61,13336.79,1
2716,13.41,8.534393311,0,12.37987423,5.015286976,-85.34402466,-93.97718045,-284.0736084,-268.8336182,-274.9658279,14.02733484,1,27.59018838,5.016397888,160008,2410.1,308.828,1017.556,37,0.303499758244264,223873.38,0.71,0.6,15.24,0.35,25273.74,1
2717,0.61,0.304779053,0,5.10998106,2.746697537,-76.50482178,-78.16096059,-292.3031921,-287.4263916,-290.7706777,20.84187933,0,36.82065349,35.43119487,21395.6,551.4,141.118,184.961,116.3,0.76296084039338,21830.75,0.98,0.32,4.88,0.89,20495.06,1
2718,2.74,0,0,2.180246592,0.791219987,-172.2120056,-172.4524162,-196.9008026,-195.9864044,-196.4071137,82.59099317,0,11.19877874,0,10618.4,461.4,104.921,167.082,161.6,0.62796112088675,12232.72,0.87,0.61,0.91,0.63,56383.65,0
2719,1.83,1.219207764,0.640439868,5.492441654,3.516833232,26.51757813,24.24232332,-395.9352112,-389.8392029,-393.241373,0,0,34.92324166,41.20942516,21281.2,530.2,159.758,167.513,99.3,0.953705085575448,21601.24,0.99,0.45,6.1,0.95,1661.19,2
2720,0.3,0,0,4.581850052,2.623534241,10.97277832,9.212053317,-379.7807922,-375.5136108,-378.1798638,0,0,13.64849741,69.21737972,15247,487.3,120.293,171.723,96.3,0.700506047530034,16021.73,0.95,0.38,4.27,0.81,3112.29,2
2721,0.3,0,0.286426336,18.38383484,5.908549851,-4.572021484,-12.60357649,-364.540802,-344.1192017,-356.3757801,0,0,24.86857798,45.49819379,52598.3,1008.3,173.909,421.319,129.4,0.412772744642421,56462.96,0.93,0.4,20.42,0.65,6022.32,2
2722,43.59,11.58239746,0,16.91230011,6.174564242,36.2711792,18.80628879,-405.6888123,-362.7120056,-387.7435701,7.940869864,2,45.92554036,15.73000336,293881,3312.8,488.125,1158.442,20.4,0.421363348359262,394647.37,0.74,0.42,42.98,0.34,2133.86,2
2723,17.68,2.438400269,0,17.90273285,5.885540151,-173.7360077,-182.5521686,-195.3768005,-150.8760071,-186.351388,21.8561996,1,32.26098194,13.29842004,241431.3,2626.1,547.986,699.666,81.2,0.7832108463181,301510.13,0.8,0.2,44.5,0.44,61282.08,0
2724,0.61,0,0,4.849070549,1.575653939,-190.8048096,-191.2908461,-178.0032043,-176.174408,-177.6036657,55.74232548,0,27.19137828,10.87655132,10933,388,108.739,128.211,161.6,0.848125355858702,11096.03,0.99,0.23,1.83,0.91,65685,0
2725,1.83,0,0,3.72920084,1.308561688,-131.0640106,-131.9879962,-238.0487976,-234.3912048,-236.9081981,23.74058943,0,60.60097828,4.373266474,23792.1,642.6,146.583,229.437,56.1,0.638881261522771,25844.53,0.92,0.32,3.66,0.73,38804.27,1
2726,2.74,0,1.145552039,5.425682545,3.672800324,-188.6712189,-192.3904572,-180.4416046,-172.5167999,-176.5476959,0,0,4.470441565,81.58555858,13299.9,461.6,117.651,155.15,179.5,0.758304866258459,14557.66,0.91,0.5,7.92,0.79,66249.85,0
2727,19.51,15.23999023,0.905669451,26.66283035,12.74738767,-31.39440918,-50.07781015,-338.0231934,-297.7896118,-319.1718044,17.60447412,1,11.8681848,19.97811108,75146.2,1066.4,251.923,393.408,134.1,0.640360643403286,76972.02,0.98,0.47,40.23,0.83,13242.9,1
2728,2.74,0.914398193,0,6.93483448,2.672870415,-194.7672119,-196.6456813,-174.3455963,-167.3352051,-172.2413545,31.30674712,0,12.52269885,23.57213901,40357.2,779.1,189.071,269.955,108.6,0.700379692911782,42148.33,0.96,0.3,7.01,0.84,68458.46,0
2729,31.09,7.010406494,0,21.79275703,6.887342581,22.85998535,1.211226931,-393.1920166,-352.9584045,-370.1967636,2.00656378,3,18.34572599,14.76257638,311125.9,5699.3,768.605,1629.249,82.5,0.471754164035086,756111.98,0.41,0.57,40.23,0.12,4069.01,2
2730,13.11,11.58239746,0.81009239,15.62497902,8.98566777,-21.64080811,-30.03523772,-349.3008118,-332.2319946,-339.3104278,18.2216922,1,37.74493385,9.544695917,34261,689.4,191.08,215.878,179.9,0.885129563920363,34850.2,0.98,0.59,17.07,0.91,9031.7,2
